Age,Attrition,BusinessTravel,Department,DistanceFromHome,Education,EducationField,EmployeeCount,EmployeeNumber,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,Over18,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager
60,No,Travel_Rarely,Research & Development,29,4,Life Sciences,1,1282,3,Male,37,3,2,Laboratory Technician,4,Married,11671,23086,3,Y,Yes,16,3,3,80,2,15,4,3,13,8,0,3
51,Yes,Travel_Frequently,Research & Development,27,2,Life Sciences,1,1283,1,Male,91,3,1,Research Scientist,4,Married,19999,14968,2,Y,Yes,12,3,2,80,0,5,2,2,5,5,4,5
26,No,Travel_Frequently,Research & Development,12,4,Technical Degree,1,1284,3,Male,44,3,1,Laboratory Technician,1,Married,1911,21386,1,Y,No,17,3,4,80,1,14,1,4,12,4,0,12
43,No,Travel_Frequently,Research & Development,9,3,Medical,1,1285,4,Female,70,3,3,Healthcare Representative,3,Married,2159,21521,4,Y,No,18,3,2,80,0,9,2,3,6,5,0,0
19,No,Travel_Frequently,Research & Development,29,3,Medical,1,1286,3,Female,81,2,1,Laboratory Technician,3,Divorced,7447,4284,0,Y,Yes,24,3,2,80,2,8,3,4,5,5,1,1
26,No,Travel_Rarely,Research & Development,27,4,Life Sciences,1,1287,4,Female,55,3,4,Laboratory Technician,4,Married,9992,8040,3,Y,No,22,3,1,80,1,0,4,3,0,0,0,0
26,No,Travel_Rarely,Sales,20,3,Life Sciences,1,1288,4,Female,41,3,3,Sales Representative,2,Divorced,7985,12855,3,Y,No,24,3,4,80,0,2,1,3,1,1,1,1
57,No,Travel_Frequently,Research & Development,4,3,Medical,1,1289,4,Male,56,3,3,Research Scientist,4,Divorced,9394,21982,4,Y,Yes,11,3,3,80,1,25,4,3,25,10,0,6
34,No,Travel_Rarely,Human Resources,1,3,Technical Degree,1,1290,4,Male,97,3,4,Human Resources,4,Single,11227,25784,1,Y,No,16,3,1,80,1,4,2,2,1,1,1,1
18,No,Travel_Rarely,Sales,16,2,Other,1,1291,4,Male,59,3,1,Sales Executive,2,Married,5548,11588,2,Y,No,21,3,2,80,0,27,3,3,26,3,0,2
42,No,Travel_Rarely,Sales,1,2,Medical,1,1292,2,Female,33,1,4,Sales Representative,4,Married,4326,11075,3,Y,Yes,19,3,4,80,1,7,3,3,5,1,1,1
60,No,Travel_Rarely,Research & Development,13,3,Medical,1,1293,1,Male,83,3,2,Manufacturing Director,1,Married,2162,26592,4,Y,No,17,3,4,80,1,4,4,3,1,1,1,1
57,No,Travel_Rarely,Sales,3,2,Technical Degree,1,1294,3,Male,63,3,4,Sales Executive,1,Married,4109,13585,3,Y,No,15,3,2,80,0,1,3,4,0,0,0,0
59,No,Travel_Rarely,Research & Development,12,1,Medical,1,1295,1,Female,97,2,4,Healthcare Representative,1,Divorced,4505,10058,3,Y,No,23,3,3,80,2,2,0,3,1,1,1,1
42,No,Travel_Rarely,Research & Development,29,1,Medical,1,1296,4,Female,85,3,1,Healthcare Representative,1,Single,2779,4058,1,Y,No,24,3,3,80,0,22,3,2,18,8,0,5
56,No,Travel_Rarely,Research & Development,23,3,Other,1,1297,2,Male,47,3,2,Laboratory Technician,4,Single,4803,3438,3,Y,Yes,20,3,1,80,1,5,2,1,3,2,1,3
52,No,Travel_Rarely,Sales,29,3,Technical Degree,1,1298,4,Female,76,2,2,Sales Representative,1,Single,2598,4831,2,Y,No,21,3,4,80,0,4,6,3,3,3,3,1
20,Yes,Travel_Rarely,Research & Development,9,4,Other,1,1299,2,Female,89,2,3,Research Scientist,2,Married,9585,21123,4,Y,Yes,20,3,4,80,2,2,2,3,2,2,2,2
54,No,Travel_Rarely,Research & Development,4,3,Life Sciences,1,1300,2,Male,88,3,2,Manufacturing Director,1,Married,6345,12893,1,Y,No,19,3,3,80,1,3,2,2,1,1,1,1
47,No,Non-Travel,Human Resources,2,3,Medical,1,1301,4,Male,31,2,1,Human Resources,2,Married,3730,19282,2,Y,No,12,3,4,80,1,6,2,2,4,3,0,4
55,Yes,Travel_Frequently,Sales,22,3,Technical Degree,1,1302,2,Male,45,3,2,Sales Executive,1,Married,5504,13051,5,Y,No,17,3,3,80,3,3,1,3,0,0,0,0
51,No,Travel_Frequently,Research & Development,22,3,Life Sciences,1,1303,2,Male,87,3,2,Manufacturing Director,3,Single,2532,10115,4,Y,No,19,3,1,80,0,14,3,3,12,12,0,1
29,No,Travel_Rarely,Research & Development,9,3,Technical Degree,1,1304,1,Female,41,4,5,Healthcare Representative,1,Single,2691,12238,2,Y,No,25,3,2,80,0,5,3,4,3,3,3,1
36,No,Travel_Frequently,Research & Development,20,5,Life Sciences,1,1305,3,Male,34,3,3,Laboratory Technician,4,Married,3359,24499,4,Y,Yes,12,3,3,80,1,7,2,3,3,3,3,1
54,No,Travel_Rarely,Research & Development,24,4,Technical Degree,1,1306,2,Male,68,2,2,Healthcare Representative,4,Married,4380,23396,1,Y,No,23,3,1,80,0,6,1,3,4,2,0,0
34,No,Non-Travel,Sales,13,4,Medical,1,1307,3,Male,44,3,1,Sales Representative,1,Married,5349,16223,2,Y,Yes,21,3,3,80,0,5,4,3,4,3,0,4
27,No,Travel_Rarely,Research & Development,14,4,Life Sciences,1,1308,3,Male,48,3,1,Manufacturing Director,4,Divorced,5362,6499,0,Y,Yes,20,3,1,80,1,36,0,4,36,19,0,2
29,Yes,Travel_Rarely,Research & Development,29,3,Medical,1,1309,3,Male,78,3,2,Research Scientist,1,Divorced,2227,6892,7,Y,No,16,3,2,80,1,9,2,3,5,1,0,5
33,No,Travel_Rarely,Research & Development,3,3,Marketing,1,1310,4,Female,68,3,4,Healthcare Representative,2,Single,4682,15766,2,Y,No,25,3,4,80,0,4,3,3,0,0,0,0
41,No,Travel_Rarely,Research & Development,18,4,Medical,1,1311,3,Male,44,3,2,Research Scientist,1,Married,3008,21053,0,Y,No,19,3,4,80,2,10,2,4,6,2,2,0
36,Yes,Travel_Rarely,Research & Development,9,4,Medical,1,1312,2,Female,84,2,2,Manufacturing Director,2,Married,1009,25261,1,Y,Yes,25,3,3,80,1,5,1,4,1,1,1,1
25,No,Travel_Rarely,Research & Development,15,4,Other,1,1313,4,Female,96,3,4,Laboratory Technician,3,Married,19999,6886,1,Y,No,24,4,3,80,2,3,4,3,0,0,0,0
48,No,Travel_Rarely,Sales,22,4,Medical,1,1314,2,Male,85,2,4,Sales Executive,4,Divorced,3043,5807,2,Y,Yes,13,3,4,80,2,28,2,2,24,4,2,3
38,No,Travel_Rarely,Sales,27,5,Medical,1,1315,3,Female,74,2,1,Sales Representative,2,Single,3146,10890,3,Y,No,18,3,4,80,0,13,1,2,10,1,1,0
34,No,Travel_Rarely,Research & Development,24,3,Life Sciences,1,1316,2,Female,86,3,1,Research Scientist,4,Single,2191,13636,4,Y,Yes,24,3,2,80,1,30,3,2,27,13,2,10
40,Yes,Travel_Rarely,Research & Development,27,4,Other,1,1317,4,Male,96,1,2,Research Scientist,1,Married,2605,14082,2,Y,No,15,3,3,80,0,6,0,2,4,1,1,1
54,No,Travel_Rarely,Research & Development,10,4,Life Sciences,1,1318,3,Male,35,3,3,Healthcare Representative,4,Married,4388,6510,1,Y,No,17,3,3,80,2,5,2,2,5,3,0,4
33,No,Travel_Rarely,Research & Development,25,4,Medical,1,1319,2,Female,99,2,5,Laboratory Technician,2,Single,11059,13834,1,Y,No,23,3,2,80,1,3,4,3,1,1,0,1
23,No,Travel_Rarely,Sales,17,3,Technical Degree,1,1320,3,Female,60,3,1,Sales Representative,1,Single,4373,18781,1,Y,No,22,3,2,80,0,4,5,3,1,1,1,1
25,No,Non-Travel,Research & Development,13,4,Life Sciences,1,1321,3,Male,51,3,1,Manufacturing Director,1,Married,4047,18996,1,Y,No,13,3,4,80,2,14,3,3,12,5,5,1
42,Yes,Travel_Rarely,Research & Development,1,4,Medical,1,1322,1,Male,67,3,4,Laboratory Technician,1,Single,10098,22508,1,Y,No,18,3,2,80,1,4,2,2,3,3,1,3
35,No,Travel_Rarely,Research & Development,11,2,Life Sciences,1,1323,3,Male,87,3,3,Research Scientist,3,Single,3588,24813,6,Y,Yes,12,3,2,80,2,16,2,3,12,5,4,9
42,No,Travel_Frequently,Human Resources,5,3,Marketing,1,1324,4,Male,99,3,5,Human Resources,4,Single,4977,8259,3,Y,Yes,23,3,2,80,0,12,3,3,8,4,0,2
29,Yes,Travel_Frequently,Research & Development,9,3,Medical,1,1325,4,Male,58,3,2,Healthcare Representative,1,Single,2827,13164,2,Y,No,18,3,2,80,2,4,2,3,1,1,1,1
32,No,Travel_Rarely,Research & Development,7,5,Technical Degree,1,1326,3,Male,85,3,2,Manufacturing Director,4,Married,13508,18557,2,Y,No,12,3,4,80,1,6,2,4,4,3,3,0
43,No,Travel_Rarely,Research & Development,7,3,Other,1,1327,2,Male,40,2,1,Healthcare Representative,3,Married,9219,15689,2,Y,No,17,3,3,80,1,8,4,2,7,1,1,0
58,Yes,Travel_Rarely,Sales,2,2,Medical,1,1328,2,Male,77,3,1,Sales Representative,4,Single,4483,10388,1,Y,Yes,12,3,4,80,1,2,2,2,1,1,1,1
43,No,Travel_Rarely,Research & Development,19,3,Marketing,1,1329,4,Male,89,4,2,Manufacturing Director,2,Single,3867,17439,1,Y,No,17,3,3,80,1,13,2,3,12,7,1,1
49,No,Travel_Rarely,Research & Development,20,3,Medical,1,1330,4,Male,80,4,2,Research Scientist,3,Single,4821,4544,4,Y,No,11,3,3,80,1,8,1,2,5,4,0,0
27,No,Travel_Rarely,Research & Development,18,1,Life Sciences,1,1331,2,Male,68,2,1,Laboratory Technician,4,Married,4523,11241,2,Y,No,16,3,3,80,0,3,3,3,1,1,0,1
33,No,Travel_Rarely,Research & Development,10,3,Medical,1,1332,2,Male,35,3,4,Manufacturing Director,3,Single,1942,15151,4,Y,No,20,3,3,80,1,7,2,3,6,4,1,5
24,No,Travel_Rarely,Research & Development,25,4,Other,1,1333,3,Female,59,3,1,Laboratory Technician,2,Married,9410,23392,2,Y,No,17,3,3,80,1,40,2,3,40,31,4,8
34,Yes,Travel_Rarely,Research & Development,5,4,Medical,1,1334,2,Female,30,3,3,Research Scientist,1,Single,4288,7803,6,Y,Yes,14,3,3,80,2,3,2,2,1,1,0,1
40,No,Travel_Rarely,Sales,16,1,Life Sciences,1,1335,2,Male,38,3,2,Sales Executive,2,Single,15352,10879,1,Y,No,21,3,4,80,0,13,5,3,11,5,1,5
43,No,Travel_Rarely,Sales,29,5,Life Sciences,1,1336,1,Male,74,1,4,Sales Representative,3,Single,6330,16645,2,Y,No,21,3,4,80,0,5,3,3,1,1,1,1
38,No,Travel_Rarely,Research & Development,23,4,Medical,1,1337,2,Male,37,3,1,Healthcare Representative,4,Single,1082,5643,2,Y,No,11,3,1,80,0,10,2,3,10,8,0,2
39,No,Travel_Rarely,Research & Development,27,2,Life Sciences,1,1338,2,Male,63,2,3,Research Scientist,1,Married,2277,2656,4,Y,Yes,22,3,1,80,1,9,4,2,9,2,0,5
24,Yes,Non-Travel,Sales,25,1,Medical,1,1339,4,Male,37,4,1,Sales Executive,3,Married,1356,23488,1,Y,Yes,16,3,3,80,0,3,2,2,2,1,0,2
31,No,Travel_Rarely,Research & Development,5,2,Medical,1,1340,2,Male,41,4,2,Research Scientist,3,Divorced,2261,3793,6,Y,No,14,3,1,80,0,4,2,1,2,1,0,2
32,No,Non-Travel,Research & Development,15,4,Medical,1,1341,2,Female,72,2,3,Research Scientist,3,Single,1844,24872,3,Y,No,25,3,1,80,1,15,3,1,11,2,0,3
24,No,Travel_Rarely,Sales,22,1,Life Sciences,1,1342,2,Male,85,3,1,Sales Representative,4,Single,5718,11010,2,Y,No,13,3,2,80,0,7,3,3,4,1,0,4
26,No,Travel_Rarely,Research & Development,16,2,Medical,1,1343,3,Male,60,2,2,Healthcare Representative,4,Single,4065,17104,1,Y,No,14,3,2,80,2,9,1,1,9,2,0,3
25,No,Travel_Rarely,Sales,4,4,Other,1,1344,2,Female,71,2,4,Sales Executive,2,Married,7664,19820,1,Y,No,16,3,3,80,1,1,4,3,1,1,1,1
40,No,Travel_Rarely,Research & Development,14,3,Human Resources,1,1345,3,Female,62,3,4,Laboratory Technician,4,Single,4803,20373,3,Y,Yes,15,3,3,80,3,15,3,3,13,7,2,6
46,No,Travel_Frequently,Research & Development,24,4,Medical,1,1346,3,Male,48,2,1,Research Scientist,1,Married,4254,8322,3,Y,No,12,3,4,80,0,11,6,2,8,5,2,0
35,No,Travel_Rarely,Research & Development,17,4,Life Sciences,1,1347,1,Male,84,3,1,Research Scientist,1,Single,16349,22578,5,Y,No,25,3,3,80,0,16,3,3,16,12,1,2
48,No,Non-Travel,Research & Development,17,1,Human Resources,1,1348,1,Male,33,4,1,Research Scientist,2,Single,5617,20760,5,Y,No,12,3,2,80,0,4,6,4,0,0,0,0
47,No,Travel_Rarely,Sales,21,4,Marketing,1,1349,1,Male,41,1,1,Sales Representative,1,Divorced,4682,2468,7,Y,No,13,3,3,80,1,6,2,3,6,3,3,1
56,No,Travel_Rarely,Research & Development,16,2,Life Sciences,1,1350,3,Male,57,3,5,Manufacturing Director,2,Married,2945,4416,1,Y,No,21,3,2,80,0,8,1,3,6,4,4,1
52,Yes,Travel_Rarely,Research & Development,26,3,Life Sciences,1,1351,4,Male,87,3,2,Healthcare Representative,1,Divorced,2427,11680,3,Y,No,16,3,4,80,0,5,4,3,3,2,0,3
35,No,Travel_Rarely,Research & Development,9,3,Life Sciences,1,1352,1,Male,77,3,2,Laboratory Technician,4,Married,7803,11126,6,Y,No,22,3,2,80,2,7,4,3,4,1,1,0
59,Yes,Travel_Rarely,Research & Development,2,2,Life Sciences,1,1353,4,Female,30,3,5,Manufacturing Director,1,Married,7528,17090,1,Y,Yes,24,4,4,80,0,0,4,3,0,0,0,0
56,No,Travel_Rarely,Research & Development,11,5,Life Sciences,1,1354,1,Female,73,3,2,Laboratory Technician,4,Single,12618,6817,0,Y,Yes,11,4,3,80,1,12,2,4,9,9,0,0
34,No,Travel_Rarely,Research & Development,15,3,Other,1,1355,4,Male,92,3,3,Research Scientist,1,Married,6550,20529,6,Y,No,21,3,4,80,1,5,3,3,5,1,0,3
31,No,Travel_Rarely,Sales,3,1,Medical,1,1356,3,Male,67,4,2,Sales Executive,4,Single,3882,16963,1,Y,Yes,17,3,3,80,0,1,4,3,0,0,0,0
48,No,Non-Travel,Research & Development,24,4,Marketing,1,1357,3,Male,38,3,2,Laboratory Technician,4,Married,6678,14196,4,Y,Yes,18,3,4,80,1,7,4,4,7,4,0,2
41,No,Travel_Frequently,Research & Development,16,3,Technical Degree,1,1358,3,Male,35,3,3,Research Scientist,1,Married,4683,16107,2,Y,No,17,4,3,80,1,6,0,3,4,3,0,1
52,No,Travel_Rarely,Research & Development,21,4,Technical Degree,1,1359,3,Male,99,3,1,Laboratory Technician,4,Divorced,8260,3641,3,Y,No,21,3,3,80,0,2,3,3,0,0,0,0
51,No,Travel_Rarely,Human Resources,19,3,Other,1,1360,4,Female,81,3,1,Human Resources,3,Married,10944,14264,2,Y,No,13,3,3,80,0,25,3,1,24,19,2,1
20,No,Travel_Frequently,Sales,22,4,Human Resources,1,1361,4,Female,96,3,1,Sales Representative,4,Married,4442,4547,3,Y,Yes,16,3,4,80,2,20,1,3,20,3,3,2
54,No,Travel_Rarely,Research & Development,6,1,Medical,1,1362,3,Female,45,3,1,Healthcare Representative,3,Single,14106,11722,3,Y,Yes,25,3,4,80,0,5,5,3,5,5,1,1
60,Yes,Travel_Rarely,Research & Development,14,2,Human Resources,1,1363,1,Female,31,2,2,Research Scientist,3,Married,10026,4458,1,Y,Yes,24,3,2,80,1,2,2,3,0,0,0,0
57,No,Travel_Rarely,Research & Development,5,3,Marketing,1,1364,1,Female,65,3,2,Healthcare Representative,4,Single,4967,16968,3,Y,Yes,14,3,2,80,1,10,3,4,9,9,0,4
43,No,Travel_Rarely,Research & Development,5,1,Life Sciences,1,1365,4,Female,64,3,2,Manufacturing Director,3,Married,7349,9692,0,Y,No,15,3,1,80,0,6,5,3,4,1,1,1
40,Yes,Travel_Rarely,Research & Development,6,4,Marketing,1,1366,3,Female,59,3,2,Research Scientist,1,Divorced,5903,24961,1,Y,Yes,13,3,3,80,2,3,1,3,2,1,1,0
56,No,Non-Travel,Sales,18,3,Marketing,1,1367,3,Male,74,3,3,Sales Representative,4,Single,4980,9915,1,Y,No,15,3,4,80,0,6,4,2,4,3,3,0
32,No,Travel_Rarely,Research & Development,22,2,Other,1,1368,3,Male,75,3,1,Healthcare Representative,2,Single,15489,6708,1,Y,Yes,16,3,1,80,0,9,4,3,5,3,0,3
21,No,Travel_Rarely,Research & Development,18,1,Life Sciences,1,1369,4,Male,94,2,2,Manufacturing Director,3,Married,6704,8124,0,Y,No,18,4,3,80,1,5,4,3,5,4,1,0
46,No,Non-Travel,Human Resources,19,4,Medical,1,1370,3,Female,30,2,3,Human Resources,1,Divorced,2967,15835,1,Y,No,22,3,4,80,0,7,3,3,4,3,1,0
39,No,Travel_Rarely,Research & Development,2,4,Life Sciences,1,1371,4,Male,86,3,1,Laboratory Technician,3,Married,2652,19401,1,Y,No,16,3,4,80,1,10,0,3,6,5,3,1
42,No,Travel_Rarely,Research & Development,17,3,Life Sciences,1,1372,4,Male,96,2,3,Laboratory Technician,4,Single,2718,11736,3,Y,No,19,3,3,80,2,19,3,3,17,3,3,13
30,No,Travel_Rarely,Research & Development,28,3,Life Sciences,1,1373,2,Male,60,4,3,Laboratory Technician,2,Divorced,6592,6880,3,Y,No,25,3,2,80,0,4,2,3,3,3,0,3
35,No,Travel_Rarely,Research & Development,1,2,Medical,1,1374,2,Female,54,2,1,Manufacturing Director,3,Divorced,4004,15354,4,Y,Yes,20,3,4,80,0,12,2,2,9,5,1,7
50,No,Travel_Rarely,Research & Development,9,3,Technical Degree,1,1375,4,Male,76,3,1,Healthcare Representative,3,Single,6002,8852,2,Y,No,20,3,1,80,0,16,2,3,15,5,2,0
33,No,Travel_Rarely,Sales,13,1,Life Sciences,1,1376,2,Female,85,1,5,Sales Executive,4,Divorced,8619,25945,0,Y,No,24,3,4,80,1,5,3,2,4,1,1,0
59,No,Travel_Frequently,Research & Development,4,3,Medical,1,1377,4,Female,30,2,1,Manufacturing Director,3,Married,16601,25699,0,Y,No,20,3,1,80,0,4,3,3,4,1,1,0
19,No,Travel_Rarely,Human Resources,5,3,Life Sciences,1,1378,1,Female,66,2,4,Human Resources,2,Married,4059,14099,4,Y,Yes,20,3,1,80,0,8,4,3,6,5,0,6
52,No,Travel_Frequently,Sales,26,4,Life Sciences,1,1379,1,Male,96,3,2,Sales Representative,4,Married,2110,13190,4,Y,Yes,14,3,4,80,1,6,4,3,6,6,0,1
59,No,Travel_Rarely,Research & Development,23,3,Medical,1,1380,4,Male,41,3,2,Laboratory Technician,3,Divorced,14406,4352,2,Y,No,12,3,4,80,0,12,3,2,11,11,1,2
51,No,Travel_Rarely,Research & Development,18,4,Life Sciences,1,1381,3,Male,49,1,1,Research Scientist,1,Married,2050,6636,0,Y,No,22,3,2,80,0,4,4,3,4,3,1,2
47,No,Travel_Frequently,Research & Development,28,3,Medical,1,1382,2,Male,59,3,2,Manufacturing Director,1,Single,2002,2163,3,Y,No,19,3,3,80,2,40,1,3,38,8,0,5
30,No,Travel_Frequently,Sales,27,4,Life Sciences,1,1383,4,Male,93,3,2,Sales Representative,3,Divorced,14184,11610,0,Y,Yes,21,3,3,80,0,1,4,3,0,0,0,0
30,No,Travel_Rarely,Research & Development,10,3,Life Sciences,1,1384,3,Female,93,3,3,Manufacturing Director,2,Single,9318,13425,2,Y,No,13,4,1,80,0,1,2,3,0,0,0,0
35,No,Travel_Rarely,Research & Development,25,3,Medical,1,1385,3,Male,47,1,4,Healthcare Representative,2,Married,6574,8007,3,Y,Yes,21,3,4,80,0,11,3,3,7,6,6,7
49,No,Travel_Rarely,Sales,28,4,Medical,1,1386,1,Female,61,4,3,Sales Executive,4,Married,4769,15559,2,Y,Yes,17,3,4,80,2,3,2,3,2,2,2,2
49,No,Travel_Frequently,Research & Development,4,1,Life Sciences,1,1387,4,Female,48,2,2,Healthcare Representative,1,Single,4257,10219,3,Y,No,14,4,4,80,0,4,3,4,1,1,1,1
52,No,Travel_Rarely,Sales,26,2,Medical,1,1388,4,Male,62,4,4,Sales Executive,4,Single,3325,9485,3,Y,Yes,22,3,3,80,0,5,2,3,2,2,2,2
56,Yes,Travel_Frequently,Research & Development,26,1,Technical Degree,1,1389,2,Female,91,2,4,Healthcare Representative,2,Divorced,4147,2461,5,Y,Yes,22,3,3,80,0,4,2,4,2,2,0,2
46,No,Travel_Rarely,Research & Development,13,4,Marketing,1,1390,4,Female,51,3,4,Healthcare Representative,4,Married,4776,20361,6,Y,No,11,3,3,80,3,2,1,3,0,0,0,0
46,No,Travel_Rarely,Sales,13,1,Life Sciences,1,1391,4,Male,58,3,2,Sales Executive,4,Married,2154,7402,5,Y,Yes,18,3,2,80,0,24,2,2,24,12,0,0
33,Yes,Travel_Rarely,Sales,17,4,Medical,1,1392,3,Male,33,3,3,Sales Representative,1,Married,3004,25007,4,Y,Yes,23,3,3,80,0,1,1,2,1,1,1,1
27,No,Travel_Frequently,Research & Development,8,3,Marketing,1,1393,3,Male,79,3,3,Research Scientist,3,Married,1384,12374,0,Y,Yes,22,4,4,80,1,13,2,3,9,2,2,2
47,No,Travel_Frequently,Research & Development,4,1,Life Sciences,1,1394,2,Male,33,1,2,Manufacturing Director,1,Married,5150,7170,2,Y,Yes,14,3,2,80,0,14,1,3,10,4,3,9
42,No,Travel_Rarely,Sales,23,3,Technical Degree,1,1395,2,Female,34,3,5,Sales Executive,4,Single,5150,25403,3,Y,Yes,21,3,2,80,1,19,1,2,18,13,1,4
56,No,Travel_Rarely,Research & Development,3,2,Other,1,1396,4,Male,68,1,1,Manufacturing Director,4,Married,14287,25298,1,Y,No,16,3,3,80,1,2,5,3,0,0,0,0
37,No,Non-Travel,Sales,11,3,Technical Degree,1,1397,4,Female,86,3,1,Sales Representative,3,Divorced,6156,22191,0,Y,No,17,3,1,80,0,16,3,3,14,2,2,0
22,No,Travel_Rarely,Sales,12,3,Technical Degree,1,1398,3,Male,60,3,4,Sales Executive,3,Married,3520,5295,2,Y,Yes,18,4,4,80,1,7,5,3,5,4,0,5
18,No,Travel_Rarely,Human Resources,9,3,Marketing,1,1399,3,Male,36,3,1,Human Resources,2,Single,4358,20398,0,Y,No,20,3,1,80,0,9,3,3,7,2,2,4
47,No,Travel_Rarely,Research & Development,15,1,Medical,1,1400,1,Male,41,3,4,Research Scientist,4,Divorced,6581,13379,3,Y,No,12,3,4,80,0,7,4,3,7,3,0,4
20,No,Travel_Frequently,Research & Development,13,3,Marketing,1,1401,1,Male,39,1,3,Research Scientist,2,Divorced,5633,12374,2,Y,No,19,3,3,80,1,14,3,3,11,8,4,1
31,No,Travel_Rarely,Sales,5,4,Technical Degree,1,1402,3,Male,58,3,1,Sales Representative,2,Single,6953,18630,1,Y,No,20,3,1,80,0,6,2,3,2,2,0,2
47,No,Travel_Rarely,Sales,5,4,Medical,1,1403,1,Male,42,2,2,Sales Executive,3,Divorced,6162,23131,3,Y,No,23,3,4,80,0,13,3,3,9,3,0,1
21,Yes,Travel_Rarely,Research & Development,19,4,Life Sciences,1,1404,3,Female,99,1,3,Laboratory Technician,1,Married,4223,25995,3,Y,No,13,3,3,80,0,7,2,3,5,3,2,0
35,No,Travel_Rarely,Sales,11,2,Life Sciences,1,1405,2,Female,60,2,2,Sales Representative,4,Single,3563,25654,3,Y,No,11,3,1,80,2,13,3,2,11,6,0,11
54,No,Travel_Frequently,Research & Development,9,4,Other,1,1406,4,Male,38,3,5,Research Scientist,1,Single,3450,14314,1,Y,No,12,4,2,80,2,32,5,1,32,9,0,5
42,No,Travel_Frequently,Sales,3,3,Life Sciences,1,1407,2,Male,80,4,4,Sales Representative,3,Married,2820,16018,2,Y,Yes,18,3,2,80,0,1,4,3,1,1,1,1
18,No,Travel_Rarely,Research & Development,18,1,Marketing,1,1408,3,Male,45,3,2,Manufacturing Director,1,Married,2567,11356,4,Y,Yes,20,3,2,80,0,40,2,3,36,6,3,10
32,No,Travel_Rarely,Sales,27,4,Human Resources,1,1409,3,Male,88,4,1,Sales Representative,2,Single,14810,8567,4,Y,No,16,3,3,80,3,2,5,4,0,0,0,0
26,No,Travel_Rarely,Research & Development,13,4,Marketing,1,1410,1,Female,87,3,5,Laboratory Technician,3,Single,5296,5884,2,Y,No,21,3,3,80,1,2,6,3,0,0,0,0
32,No,Travel_Rarely,Research & Development,25,3,Human Resources,1,1411,1,Female,40,2,2,Manufacturing Director,4,Single,4477,8990,3,Y,No,11,4,3,80,1,4,3,3,0,0,0,0
41,No,Travel_Rarely,Research & Development,28,2,Marketing,1,1412,2,Female,65,3,1,Healthcare Representative,4,Married,3649,6192,2,Y,No,21,3,2,80,1,2,4,4,2,1,1,0
21,No,Non-Travel,Sales,12,2,Life Sciences,1,1413,4,Male,30,3,4,Sales Executive,2,Single,6357,26054,3,Y,No,19,3,3,80,0,11,0,3,7,5,2,7
29,No,Travel_Frequently,Research & Development,9,3,Technical Degree,1,1414,1,Female,50,3,4,Healthcare Representative,1,Single,10119,3153,4,Y,No,25,3,1,80,1,0,1,3,0,0,0,0
54,No,Travel_Rarely,Sales,10,4,Life Sciences,1,1415,3,Male,73,3,3,Sales Executive,4,Married,7585,21336,1,Y,Yes,17,3,3,80,2,0,0,2,0,0,0,0
54,No,Travel_Frequently,Research & Development,28,2,Medical,1,1416,4,Female,66,3,2,Manufacturing Director,3,Married,8543,14377,3,Y,Yes,20,3,3,80,0,19,4,3,19,10,0,8
60,No,Non-Travel,Research & Development,13,4,Life Sciences,1,1417,4,Male,35,3,3,Manufacturing Director,1,Married,3456,14624,5,Y,No,21,4,2,80,1,14,1,3,12,2,0,0
23,No,Travel_Frequently,Sales,20,2,Life Sciences,1,1418,2,Male,43,2,3,Sales Executive,4,Married,4902,14107,4,Y,No,13,4,2,80,1,15,0,3,11,9,0,3
56,No,Travel_Rarely,Research & Development,20,4,Medical,1,1419,4,Male,30,3,4,Healthcare Representative,4,Married,3484,26079,3,Y,No,23,3,1,80,3,15,1,3,15,7,0,10
41,No,Travel_Rarely,Research & Development,13,4,Life Sciences,1,1420,1,Male,37,1,5,Research Scientist,4,Married,5240,24428,4,Y,No,17,3,3,80,0,11,2,4,8,3,2,7
28,No,Travel_Rarely,Human Resources,27,3,Medical,1,1421,3,Female,73,2,2,Human Resources,4,Divorced,10546,26626,2,Y,Yes,16,3,3,80,2,0,2,3,0,0,0,0
30,No,Travel_Frequently,Research & Development,26,3,Technical Degree,1,1422,4,Female,56,4,3,Research Scientist,4,Married,6397,11727,1,Y,No,13,3,3,80,0,3,1,3,3,2,2,0
51,No,Travel_Rarely,Sales,29,4,Life Sciences,1,1423,3,Male,65,3,5,Sales Executive,1,Single,13043,4360,3,Y,No,18,3,4,80,0,8,3,2,8,3,0,0
42,No,Travel_Rarely,Research & Development,29,3,Life Sciences,1,1424,2,Female,71,3,1,Research Scientist,1,Married,4133,20726,1,Y,No,11,3,3,80,0,3,2,3,2,2,0,2
24,No,Travel_Frequently,Research & Development,22,3,Medical,1,1425,2,Male,49,3,1,Healthcare Representative,3,Married,3028,22967,5,Y,No,15,3,4,80,2,11,2,1,8,5,1,3
